id,user_id,sender_name,sender,message,time_sent
136,380,,you,"あと、WordPressを教えていただけないでしょうか？
cwで募集をみていると結構見かけます。",2026-04-15 14:13:00
137,380,島崎　麻衣,me,"tomo
 
 
コピーを添付しますね↓
---
# 家事・育児・仕事と自分の時間のバランスを取る方法｜忙しい毎日でも心に余裕をつくるコツ
## 結論｜家事・育児・仕事と自分時間は「全部やろうとしない」ことがカギ
家事・育児・仕事をこなしながら、自分の時間まで確保するのは簡単なことではありません。「毎日やることに追われて、自分の時間なんてまったくない」と感じている方も多いのではないでしょうか。
結論からお伝えすると、すべてを完璧にこなそうとしないことが、バランスを取る最大のポイントです。家事も育児も仕事も、全部を100点でやろうとすると時間も心も足りなくなってしまいます。
大切なのは「何を優先するか」を決め、「やらないこと」を選ぶことです。少し手を抜く勇気や、周りに頼る意識を持つことで、はじめて自分の時間が生まれます。
---
## 家事・育児・仕事で自分の時間がなくなる理由
自分の時間が取れないのには、明確な理由があります。多くの主婦が同じような状況に置かれているため、まずはその原因を整理してみましょう。
### 役割が多すぎて常に時間に追われている
主婦であり、母であり、さらに仕事もしている場合、1日の中でこなす役割は非常に多くなります。朝は家事と子どもの準備、日中は仕事、帰宅後はまた家事と育児。休む間もなく時間が過ぎていくのが現実です。
### オンとオフの切り替えができない
仕事が終わっても、すぐに家事や育児が始まるため、「休む時間」がありません。常に何かをしている状態が続き、心も体もリセットするタイミングを失ってしまいます。
### 自分を後回しにする思考
「自分のことはあとでいい」「家族が優先」という考え方は、とても自然ですが、その結果として自分の時間はどんどん削られていきます。気づいたときには、まったく余裕がなくなっていることも少なくありません。
---
## バランスを取るための考え方｜まず意識を変える
時間を生み出すためには、まず考え方を変えることが重要です。行動を変える前に、意識を整えることで、無理なくバランスが取れるようになります。
### 完璧主義を手放す
家事も仕事も、すべてを完璧にこなす必要はありません。たとえば「今日は簡単な食事でいい」「掃除は最低限でOK」といったように、基準を少し下げるだけで負担は大きく減ります。
### 優先順位を明確にする
その日、そのときに「一番大切なことは何か」を考えることが重要です。すべてを同時にやろうとするのではなく、優先順位をつけることで、無駄な焦りが減り、効率よく動けるようになります。
### 「やらないことリスト」を作る
時間を作るには、何かを減らす必要があります。毎日やらなくてもいい家事や、省略できる作業を見直して、「やらないこと」を決めることで、余白の時間が生まれます。
---
## 家事・育児・仕事と自分時間を両立する具体的な方法
ここでは、忙しい中でも実践しやすい具体的な方法をご紹介します。無理のない範囲で取り入れてみてください。
### 家事は徹底的に効率化する
作り置きや冷凍食品を活用する、洗濯や掃除をルーティン化するなど、家事の効率化は大きなポイントです。また、食洗機やロボット掃除機などの時短家電を取り入れることで、日々の負担を軽減できます。
### 仕事の時間管理を見直す
仕事中の時間の使い方も見直してみましょう。タスクを整理し、優先順位をつけることで無駄な時間を減らせます。短時間でも集中して取り組むことで、効率は大きく上がります。
### 育児は「一人で抱えない」工夫
育児を一人で抱え込むと、どうしても負担が大きくなります。パートナーや家族に頼ること、場合によっては外部サービスを利用することも選択肢のひとつです。「頼ること＝悪いこと」ではありません。
### スキマ時間を自分時間に変える
まとまった時間が取れなくても、5分や10分のスキマ時間を活用することで、自分の時間を作ることができます。好きな音楽を聴く、少しだけスマホで趣味を楽しむなど、小さなリフレッシュを積み重ねることが大切です。
---
## 自分の時間を持つことで得られる変化
自分の時間を持つことは、単なる息抜きではなく、生活全体に良い影響をもたらします。
### 心と体に余裕が生まれる
少しでも自分のための時間があると、気持ちがリセットされ、ストレスが軽減されます。余裕が生まれることで、日々の忙しさにも前向きに向き合えるようになります。
### 仕事や家事のパフォーマンスが上がる
しっかりリフレッシュすることで、集中力や効率が上がり、結果的に仕事や家事の質も向上します。「休むこと」は決して無駄ではなく、必要な時間です。
### 家族関係が良好になる
自分に余裕があると、家族にも優しく接することができます。イライラが減り、コミュニケーションも円滑になることで、家庭全体の雰囲気が良くなります。
---
## まとめ
家事・育児・仕事と自分の時間のバランスを取るためには、「全部を完璧にやろうとしないこと」が何より大切です。少し意識を変え、やることを減らし、効率化することで、無理なく自分の時間を作ることができます。
忙しい毎日の中でも、自分を大切にする時間は必要不可欠です。まずはほんの少しの時間からでも構いません。できることから始めて、少しずつ理想のバランスに近づけていきましょう。
 
 
 
 
 
 
 
 
ご共有ありがとうございます❗
このままポートフォリオに載せるのはおすすめしません。
理由としては、太字や区切り線というより、全体的にAIっぽい無難な文章になっているからです。
読みやすくはありますが、一般論が多い・具体例が少ない・自分の言葉や視点が見えにくいので、文章力の証明としては少し弱いです。
載せるなら、具体的な場面を入れる・表現を自分の言葉に直す・少し人間らしい文章に整える、この修正はした方がよいです。",2026-04-15 20:38:00
138,380,島崎　麻衣,me,"tomo
 
 
あと、WordPressを教えていただけないでしょうか？
cwで募集をみていると結構見かけます。
 
 
 
 
 
 
 
 
まずはライティングという方向性で、文章力を磨くことを優先していきましょう。
たしかにクラウドワークスではWordPress案件も見かけますが、今の段階で大事なのは、記事を書く力・分かりやすく伝える力・案件を受けて納品する流れに慣れることです。
WordPressは、あくまで入稿作業のためのツールなので、文章そのものが書けない状態で先にそこへ広げるのではなく、まずライティング案件で実績を作っていきましょう❗",2026-04-15 20:41:00
139,381,,you,"お疲れ様です。
添削して頂いたままでにしました。
https://crowdworks.jp/public/employees/4090748?ref=login_header",2026-04-15 12:03:00
140,381,,you,思いつきませんでした(bow),2026-04-15 12:04:00
141,381,島崎　麻衣,me,"それでは、こちらで公開して、次は案件獲得のために進めていきましょう❗
まずは、良い案件を当てるよりも、変な案件を避けながら応募数（母数）を増やすのが大事です❗
【案件の探し方（検索のポイント）】
①自分の得意・興味のあるカテゴリを選ぶ
②「初心者OK」「未経験OK」「在宅OK」などで絞り込み
※「初心者歓迎」は勧誘系が混ざりやすいので注意してください❗
③気になる案件があれば、まずは応募してみる→ 小さな経験が、自信とスキルアップにつながります。
【狙うべき案件／避けたい案件】
・狙うべき案件
未経験OKが明記されている
マニュアルあり
テストライティングあり（できれば有償）
最初は低単価でもOK（慣れるフェーズ）
⚠️避けたい案件
高単価なのに説明が薄い
LINE追加など外部誘導が必須
契約前に作業させようとする
資格取得や有料ツール購入を促すタイプ
クラウドワークスは、何件応募したかも大切ですが、何よりどんな案件に応募したか？が重要です❗
勧誘系に当たり続けると、応募数を増やしても成果が出ません。
好条件に見える案件があっても、最初は必ず疑ってかかるくらいでちょうど良いです。
クラウドワークス公式でも注意喚起されていますので、該当ページもお送りしますね。
 blog.crowdworks.jp/archives/6239/ 
一度しっかり目を通しておくと、案件の見極めが一気にラクになりますよ。
また、案件内容だけでなく、発注者の条件も必ず確認するようにしましょう❗
具体的には、まず、本人確認済みになっているかを確認してみてください。
これはトラブル防止のためにも大切なポイントです。
次に評価ですが、★4.8以上、もしくは評価数が10件以上ある発注者を目安にすると安心です。
あわせて、ルール回答済みやプロジェクト完了率が表示されている場合は、きちんと確認しておくと安全です❗
【応募文（提案文）のコツ】
初心者がやりがちなNGは、長すぎる、熱意だけ、自分語り多めです。
通りやすい型はこれです❗
・自己紹介（1〜2行）
・案件への理解・共感
・丁寧に対応できること
・指示やマニュアルを守れること
上手い文章より、扱いやすそう・丁寧そうな人が選ばれます。
【進めていくうえでの考え方】
10件応募 → 1〜2件反応があれば正常
返事ゼロの日があって当たり前
落ちた＝否定ではない
※今は精度を上げるより、母数を増やすフェーズです。
【初心者のNG⚠️】
仮払い前に作業しない
契約前の外部ツール面談は慎重に
年齢など条件に合わない案件は深追いしない
1件に時間をかけすぎない（切り替え大事）
初心者でも取り組みやすく、継続につながりやすいのは、リサーチ系／Webライティング／レビュー記事／まとめ記事／体験談あたりです❗
次のステップに進むためにも、クラウドソーシングで案件を獲得することから、始めていきましょう。
不安な案件があれば、応募前に案件ページのリンクを送ってもらえれば一緒に判断しますので、その都度ご連絡くださいね❗",2026-04-15 17:45:00
142,381,,you,ありがとうございます。,2026-04-15 18:05:00
143,381,島崎　麻衣,me,"ぜひ、参考に進めてみて下さい❗
不明点等ございましたら、その都度ご連絡ください。",2026-04-15 18:12:00
144,387,島崎　麻衣,me,ちなみに、「他のお仕事」というのは、どのようなお仕事をイメージされていますか❓,2026-04-15 12:35:00
145,387,,you,物販系でYouTubeで話されているのはダメでしょうか？,2026-04-15 12:40:00
146,387,,you,https://youtu.be/xILSX8DC52E?si=vFkmzWASup17AIr0,2026-04-15 12:42:00
147,388,,you,"おはようございます。
活動記録シートというのは
案件収益行動シートとは違いますか？",2026-04-15 07:09:00
148,388,平林　結菜,me,"こんにちは❗
こちらのシートになります❗
https://docs.google.com/spreadsheets/d/1XwJLprJKnZ4DGHBRSvAzFWWkvG8OQPqDrhlMW8ock48/edit?usp=drivesdk",2026-04-15 12:42:00
149,391,平林　結菜,me,引き続きよろしくお願いします❗,2026-04-15 11:44:00
150,393,島崎　麻衣,me,"こんにちは❗かなり良い動きができていますね。
楽天ROOMについては、セールに気づいてすぐ5商品出せたのは良い判断です。
セール時は、まずタイミングを逃さず出すことも大事なので、今回はその動きで問題ありません❗
そのうえで、自分の言葉で「どう楽になるか」まで意識できているのも良いです。
コレクション導線も入れられていて、しっかり改善できています。
クラウドソーシングについても、再応募・不要案件の見極め・新規応募4件と、バランスよく進められています。
特に、怪しい案件を再度辞退できた判断は良かったです❗
安全性を見ながら進められているのは大きいです。
全体として、ROOMは継続しながら改善、クラウドソーシングは安全性を見ながら応募継続、という良い流れです。
このまま着実に積み上げていきましょう❗",2026-04-15 15:03:00
151,395,,you,"こんにちは
また返信遅くなり申し訳ありません！
介護に追われていてカリキュラム進められておらず、今日やっと少し時間が取れるので進めたいと思います",2026-04-15 11:06:00
152,395,島崎　麻衣,me,"こんにちは❗
サポート修了日は2026/6/21となりますので、スピード感を持って進めていきましょう。",2026-04-15 11:13:00
153,395,,you,"承知しました！
頑張ります！",2026-04-15 11:14:00
154,395,島崎　麻衣,me,ここからペースを整えながら進めていきましょう❗,2026-04-15 11:39:00
155,395,,you,承知いたしました🫡,2026-04-15 11:47:00
156,395,平林　結菜,me,引き続きよろしくお願いします❗,2026-04-15 11:59:00
157,395,,you,頑張ります！,2026-04-15 12:12:00
158,395,平林　結菜,me,,2026-04-15 12:38:00
159,395,,you,,2026-04-15 12:39:00
160,395,島崎　麻衣,me,,2026-04-15 12:52:00
161,403,,you,"こんばんは！
ご報告ですが、今応募してます案件中で、1件はキャンセルしました。もう1件は5月2日に仕事できます。また詳しい仕事内容は分からないですが、大体の内容はGhatGPT 使って、料理関係記事を作成の仕事らしいです。
また進捗ありましたら、報告いたします",2026-04-15 19:30:00
162,403,島崎　麻衣,me,"金本慧卿
 
 
こんばんは！
ご報告ですが、今応募してます案件中で、1件はキャンセルしました。もう1件は5月2日に仕事できます。また詳しい仕事内容は分からないですが、大体の内容はGhatGPT 使って、料理関係記事を作成の仕事らしいです。
また進捗ありましたら、報告いたします
 
 
 
 
 
 
 
 
こちらの案件の詳細ページの詳細について共有いただけますでしょうか❓",2026-04-15 19:35:00
163,403,,you,https://crowdworks.jp/public/jobs/13055236?ref=apiv1,2026-04-15 19:38:00
164,403,,you,これは見れますか？,2026-04-15 19:39:00
165,403,,you,もう1件は時間が合わなかったので、キャンセルしました。,2026-04-15 19:40:00
166,403,島崎　麻衣,me,"確認出来ました❗
応募については、並行して進められておりますでしょうか❓",2026-04-15 20:57:00
167,403,,you,並行して、ココナラも言語系で進めてます。また気に入ってる仕事見つかっていません。,2026-04-15 21:28:00
168,406,ウチダ,me,"僕は今生徒に教えることにフォーカスしているので一旦閉鎖しています❗
ステンドグラス風のアートはEtsyに出品されるということですか❓",2026-04-15 00:48:00
169,406,,you,"そうなんですか？💦
はい。
調べるとやはりステンドグラス風のアートの方が人気があるようなので、作成している途中で出品しようと思っていましたが…。",2026-04-15 07:31:00
170,406,,you,"なるほど。
何でも聞いて下さいと伝えて下さったのに、私は生徒ではなく、ただお金を取られたただけなのですね…。
このように、LINEでしかコンタクトが取れず、精神保健福祉士手帳2級持ちの私には理解し難いことが多かったのですが、
『それでも家族のために稼ぎたい！』
と伝えて、解約を止めてくださる親切な方だと思ってました。
とても悲しいですし、非常に残念です…。",2026-04-15 07:45:00
171,406,島崎　麻衣,me,"誤解があるようですが、サポートしないという意味ではありませんよ❗
僕のショップを今はお見せしていない、というだけです。
進め方としては前回お伝えした通り、まずは何を出品するかを決めることが先です❗
今の段階で他のショップや細かい説明文ばかり見ても、方向がまたぶれやすくなります。
ステンドグラス風で進めるのであれば、まずは最初に出す1商品を決める
ここに集中してください。
その商品が決まったら共有してくださいね❗
その段階で、商品説明・返品設定・見せ方は順番に整理していきますので、まずはそこまで進めていきましょう❗",2026-04-15 14:41:00
172,406,,you,"分かりました。
有り難うございます。",2026-04-15 14:43:00
173,406,島崎　麻衣,me,焦らなくても大丈夫なので、ひとつずつ一緒に進めていきましょう❗,2026-04-15 14:46:00
174,406,,you,"お世話になっております。
ステンドグラス風に作成してみましたが、どれも上手く生成出来なかったので、
『ステンドグラス風』
として、このようなテイストの画像をパズルにして、出品してみようと思います！",2026-04-15 19:10:00
175,406,島崎　麻衣,me,"ご共有ありがとうございます❗
率直にいうと、「ステンドグラス風」として出すのは少し注意した方がよいです。
今回の画像は、たしかに装飾感が強くてきれいですが、一般的にイメージされるステンドグラス特有の線の区切り、ガラス片がはまっているような表現、光が透ける質感はやや弱めです。
そのため、ステンドグラス風として出すと、見た人によっては少しズレを感じる可能性があります。
むしろ今の画像は、幻想的・装飾的・アンティーク調・ファンタジーアート風の方が近い印象です。
なので、出品するなら無理に「ステンドグラス風」と言い切るより、実際の見た目に近い表現に寄せるのがおすすめです❗
たとえば…
ornate floral bird art
fantasy bird illustration
decorative vintage-style artwork
のような方向で見せた方が自然です。
少し厳しめにいうと、作りたいテイスト名で押し切るより、出来上がった見た目に合わせて売り方を変える方が大事です。
Etsyでは、タイトルやタグと実物の印象がズレると反応が落ちやすいので、そこは合わせた方がよいです。
画像自体は世界観があってきれいなので、「ステンドグラスに寄せる」より「今の幻想的な装飾アートとして出す」方向の方が良いと思います。",2026-04-15 20:31:00
176,406,,you,"お世話になっております。
なるほどです！
承知しました。
細かく教えていただき、誠に有り難うございます。",2026-04-15 22:07:00
177,408,島崎　麻衣,me,ちなみに、応募についてですが、直近は4/10の2件のみとなりますでしょうか❓,2026-04-15 14:23:00
178,408,,you,"4/13、4/14のを記入していませんでした。
記入しました。",2026-04-15 20:35:00
179,408,島崎　麻衣,me,それでは、そちらについても記載して進めていきましょう❗,2026-04-15 21:03:00
180,410,ウチダ,me,先日もお伝えした通り、認識の違いがないようにお支払い先をお送りした際に一緒に添えていた内容をご確認ください。,2026-04-15 00:44:00
181,410,,you,"ご連絡ありがとうございます。
恐れ入りますが、当時の内容に
ついて正確に確認する必要が
あるため、お支払い時に
ご案内いただいた申込
フォームおよび利用規約の
該当箇所について、再度
ご提示いただけますでしょうか。
現時点では当該内容を
確認できておらず、具体的な
条項に基づく判断が
できない状況です。
また、当該内容が提示されない
ままでは、本件について適切な
判断および対応を行うことが
できません。
先日もご案内いただいている旨の
ご説明はありましたが、現時点で
確認できていない以上、改めての
ご提示が必要であると
考えております。
なお、本件については早期解決を
希望しておりますので、
本日より2日以内にご提示
いただけますようお願いいたします。
期限内にご提示いただけない
場合には、第三者機関への相談を
含めた対応を検討せざるを
得ませんので、あらかじめ
ご了承ください。
引き続き、返金についても
ご検討いただけますよう
お願いいたします。",2026-04-15 12:19:00
182,410,ウチダ,me,"https://form.qubo.jp/quk6pjeygzsy
上記のフォームになります。
こちらは初めにお送りしている内容で、事前にお読みいただいたうえでご同意いただいているものとなります。
再度ご確認ください。",2026-04-15 14:45:00
183,415,,you,１件反応ありました。,2026-04-15 12:59:00
184,415,島崎　麻衣,me,こちらについては進めている状況でしょうか❓,2026-04-15 16:59:00
185,415,,you,はい、了解です〜,2026-04-15 19:33:00
186,415,島崎　麻衣,me,進めているということで間違えないでしょうか❓,2026-04-15 19:34:00
187,415,,you,質問があります、ひとつの案件が数千円で月に数十万円て狙えるのですか？,2026-04-15 22:37:00
188,416,,you,やり取りの途中で、上記のような表示がされるクライアントさんが数名いらっしゃるのですが、この場合はもう、放置というか反応しないほうがよろしいのでしょうか?,2026-04-15 18:52:00
189,416,島崎　麻衣,me,"この表示が出ている相手は、クラウドワークス側で注意表示が出ている状態なので、基本的には無理にやり取りを続けない方が安全です。
そのため、今後は新たに返信しない・こちらから個人情報を出さない・外部連絡や誘導には乗らない、この対応で大丈夫です。
すでに進行中でも、少しでも不安があればそのまま止めてOKです❗",2026-04-15 19:21:00
190,416,,you,ありがとうございます。,2026-04-15 19:22:00
191,416,島崎　麻衣,me,また、なにかございましたら、いつでもご連絡ください。,2026-04-15 19:22:00
192,424,,you,"おはようございます。
GoogleのAntigravityインストールが出来なくて困っています
この後どうしたらよいのか
教えていただきたいです。
スクショ送ります。
真ん中のクリックヒアを押しても
画面が変わらないです。",2026-04-15 07:55:00
193,424,,you,"ClaudecodeでThreadsとメルマガの自動化が出来たので、
投稿がストックしてきたら
限定販売をしてみようと思っています。
今、コンテンツも自動作成しみました。
美容、副業、恋愛アカウント
まわさしてみて反応をみています。
Antigravityインストール出来たら
子供を亡くした方のためのサービスを企画したいと思っています。
よろしくお願いします。",2026-04-15 08:04:00
194,424,,you,"クラウドソーシング系は
ラィティングは来ても
LINE誘導→教材やスクールの販売
既に実績のある方の提案を採用されているので、
Threadsでもnote.Xでも、
SNSアカウントを持っている方が
副業実績なくても
提案見てもらえると思いました。
80件やりましたが、
その時間をClaudecodeに回した方が、デジタル資産をストック出来るので、シフトチェンジしました。",2026-04-15 08:12:00
195,424,島崎　麻衣,me,"まず整理していただきたいのは、今回はライティングで進める方針だったという点です❗
そのうえで、活動記録シートを確認しましたが、応募状況や結果についての記載、共有が一切ありません。
80件やったとのことですが、現状こちらではどの案件に応募したのか、どんな結果だったのか、何が原因で通らなかったのかが確認できない状態です。
この状態で自己判断で別のことへシフトしてしまうのは、進め方としておすすめできません。
まずやっていただきたいのは、その80件の応募結果を活動記録シートに記載することです❗",2026-04-15 18:44:00
196,424,,you,"コンサル料をお支払いしているので、お聞きしたいのですが、
ラィティングでの収益化で終わりですか？",2026-04-15 19:26:00
197,424,,you,おすすめしてくださった分野でも無理でした。,2026-04-15 19:28:00
198,424,,you,"GPTとNotionを活用
クラウドソーシング系に登録
そして、
クラウドソーシング系の現状が分かりました。
タイミーに登録してまだレジ打ちした方が確実に収入になると思いました。",2026-04-15 19:33:00
199,424,島崎　麻衣,me,確認のため、活動記録シートへの記入をお願い致します。,2026-04-15 19:36:00
200,424,,you,そこに固執されるんですね,2026-04-15 19:37:00
201,424,,you,"GAS✕Gemni☓APIで案件獲得するためにAI自動化した方が
まだいいと思います。
１人じゃ出来ないところが
今、出来るようになってきているので、やりながら修正していく
そんなスタイルの方が
私はいいです。",2026-04-15 19:52:00
202,425,平林　結菜,me,"こんにちは❗
その後いかがでしょうか❓",2026-04-15 10:30:00
203,425,,you,"さきほど収益ファイル更新しました。
ぼちぼちライティング案件してます。
継続は１件で今日そこの納品したところです。
以前動画編集の応募した案件で、台本作成の依頼があり今週末はそれにかかる予定です。
他に面談が土曜と翌週にあります。",2026-04-15 18:00:00
204,425,,you,"ちなみに以前提出したAIの記事に関してはこの状態では72点とのことでした。
85～94点が及第点、95以上なら即依頼ということでした。",2026-04-15 18:01:00
205,425,島崎　麻衣,me,"共有ありがとうございます❗
余裕があれば、他の案件にも応募をしながら進めていきましょう。",2026-04-15 20:22:00
206,425,,you,youtubeの台本が結構大変なのでおわってから次いきます,2026-04-15 20:27:00
207,425,島崎　麻衣,me,"わかりました❗
引き続き、進めていきましょう。",2026-04-15 20:28:00
208,428,平林　結菜,me,"こんにちは❗
その後いかがでしょうか❓",2026-04-15 09:47:00
209,428,,you,"こんばんは❗️
2件応募して募集終了となり待ち？見送り？となっております(sweat) なかなか条件に合う案件がなく焦っています(焦る)
このままのルートで大丈夫でしょうか❓(hopeless)",2026-04-15 21:03:00
210,436,平林　結菜,me,"こんにちは❗
その後いかがでしょうか❓",2026-04-15 10:30:00
211,436,,you,おはようございます。応募していますが、なかなか決まりません。簡単な口コミのようなものは仮払い済んでから、チャットに誘導されるのですが、クラウドワークスの規約違反ですよね？,2026-04-15 11:07:00
212,436,島崎　麻衣,me,まず、確認のためそちらの案件の詳細リンク、クライアントとのやり取り、クラウドワークス上の進行ステータスのスクリーンショットをご提示いただけますか❓,2026-04-15 11:11:00
213,436,,you,こちらです,2026-04-15 15:14:00
214,436,島崎　麻衣,me,案件の詳細のリンク共有についてもお願いいたします。,2026-04-15 15:18:00
215,436,,you,"https://crowdworks.jp/public/jobs/13031963
　　こちらです。",2026-04-15 18:10:00
216,436,島崎　麻衣,me,"えり
 
 
https://crowdworks.jp/public/jobs/13031963
　　こちらです。
 
 
 
 
 
 
 
 
お送りいただいたURLが確認出来ませんでしたので、案件の詳細のスクリーンショットをご提示いただけますか❓",2026-04-15 20:00:00
217,437,万福　杏夏,me,回答を受け付けました❗,2026-04-15 15:48:00
218,437,,you,電話はいつ頃きますか？,2026-04-15 15:48:00
219,437,土屋,me,お電話をされたと伺いましたが、ご連絡は来ていますか❓,2026-04-15 15:59:00
220,437,,you,来てないです,2026-04-15 15:59:00
221,437,土屋,me,みおままさんからもご連絡言ってるかと思いますが、確認取れますか❓,2026-04-15 17:07:00
222,437,,you,返信しましたが返ってこないです,2026-04-15 17:14:00
223,437,平林　結菜,me,"みおママからお伺いしました❗
再度日程調整したいと思いますのでご都合が良い日時3つ程教えていただけますか❓",2026-04-15 19:44:00
224,438,,you,"出産を挟んだことでちょっと遅れております！
この場で申し訳ないですが質問です。
トライアル50円、100円で継続案件はあるのでしょうか？記事だけ引き抜かれている気がするのですが、まだ数が足りてないのでしょうか？そういったものもどんどん応募すべきですか？",2026-04-15 10:06:00
225,438,島崎　麻衣,me,"こんにちは❗まずはご出産、本当にお疲れさまでした。
遅れが出るのは当然なので、その点は気にしすぎなくて大丈夫ですよ。
ご質問についてですが、トライアル50円・100円でも継続案件につながることはあります。
ただし、実際にはテストだけで終わる案件、記事だけ取られて終わるように感じやすい案件もあるのは事実です。
なので考え方としては、50円・100円案件をどんどん受け続けるのはおすすめしません。
特に…
・継続後の条件が書かれていない
・本採用後の単価が不明
・毎回テストばかり
このような案件は慎重に見たほうがよいです。
一方で、継続後の単価や流れがある程度見えている案件であれば、少額トライアルでも受ける意味はあります❗
なので今後は、何でも応募するのではなく、継続条件が見えるものを優先する、この意識で大丈夫です。
数を増やすことも大事ですが、低単価テストばかりに時間を使いすぎないようにしていきましょう❗",2026-04-15 15:46:00
226,443,平林　結菜,me,"こんにちは❗
その後いかがでしょうか❓",2026-04-15 10:29:00
227,443,,you,"応募すると色々と別の事業のお誘いだったりしますね。
継続希望のサイトには、申込できないので嘘もつけねいので避けています。
数百円ばかりでなかなか利益は上がらず
この２〜３日インスタでバタバタしていました。前回のGoogle検索のタイトルと説明文の作成は、ChatGPT利用可能なものでしたが、フィードバック会で好評価いただき１回でパスしました。
なのでまたお願いしますと言われて次のライティングの申請もして採用決定したのにその後の案件の説明が１日経ってもまだ来ません。
会社は、ちゃんとしてそうですが、いそがしいのかな＞
レイティングの案件を探していますが、返事が来たものがなんと男性の美容クリニックの口コミだったのでそれは無理と断りました。
こんな感じでライティングをチャレンジしようとしてもなかなかです。
こんなふうにこのカリキュラムをこなせないと次のステップにいけないのかと悩むところです。時間ばかりたちますね。",2026-04-15 23:05:00
228,450,,you,"ご担当者様
お疲れ様です。
今週はどうぶつマンダラを3点出品することができました。
現在、「他の悩み（感情）を解決するデザイン」を数種類テストしていくフェーズに入っていますが、このタイミングでどうぶつマンダラ以外の塗り絵も作成した方がよいでしょうか？
例えば、動物以外に花・植物、建物、風景など、テーマを広げてみることを検討しています。
ご判断いただけますと幸いです。
よろしくお願いいたします。",2026-04-15 13:51:00
229,450,島崎　麻衣,me,"まず確認したいのですが、動物マンダラ以外のテーマについても、実際にリサーチは出来ていますか❓
今の段階で花・植物、建物、風景まで広げる話をする前に、どのテーマに需要があるのか、競合や売れ筋を見たうえで判断することが大事です❗
リサーチがまだ浅い状態で広げると、作る数だけ増えて方向性がぶれやすくなります。
なので、まずは今の動物マンダラの反応確認、他テーマの需要・競合リサーチ、この順番で進めていきましょう。",2026-04-15 17:14:00
230,450,,you,今夜勤なので明日回答いたします🙇‍♀️,2026-04-15 22:08:00
231,453,島崎　麻衣,me,"継続案件の獲得おめでとうございます❗
ちなみに、内容について確認させていただきますので、前回の案件と今回の案件詳細のリンクを共有頂くことは可能でしょうか❓",2026-04-15 14:22:00
232,453,,you,https://crowdworks.jp/public/jobs/13014633,2026-04-15 15:20:00
233,453,,you,https://crowdworks.jp/public/jobs/13061076,2026-04-15 15:20:00
234,453,,you,"前回のと今回の案件リンクです。
もし見れない等ありましたらお知らせください🙇‍♀️",2026-04-15 15:21:00
235,453,島崎　麻衣,me,"さよ
 
 
https://crowdworks.jp/public/jobs/13061076
 
 
 
 
 
 
 
 
こちらについては確認が取れませんでしたので、クライアントページのスクリーンショットをお送りいただけますか❓",2026-04-15 17:56:00
236,453,,you,全体的に撮ったつもりですが、不足分がありましたらお知らせください🙇‍♀️,2026-04-15 18:03:00
237,453,島崎　麻衣,me,"ありがとうございます❗
石野さんが感じた違和感について、具体的にお教えいただけますでしょうか❓
お手すきの際で構いませんので、よろしくお願いいたします。",2026-04-15 19:53:00
238,455,平林　結菜,me,"こんにちは❗
その後いかがでしょうか❓",2026-04-15 09:53:00
239,459,,you,"こんにちは！昨日、クラウドワークスで自分に出来そうな案件を探して、これなら出来そうかなという案件1件に応募しました。体験談の執筆です。
それ以降も探していたのですが、なかなか見つけれず😓
しばらくして応募した案件のクライアントさんからメールが来て、契約、執筆開始となりました。
勝手に進めて申し訳ありません😓",2026-04-15 13:05:00
240,459,島崎　麻衣,me,"✿しの✿
 
 
こんにちは！昨日、クラウドワークスで自分に出来そうな案件を探して、これなら出来そうかなという案件1件に応募しました。体験談の執筆です。
それ以降も探していたのですが、なかなか見つけれず😓
しばらくして応募した案件のクライアントさんからメールが来て、契約、執筆開始となりました。
勝手に進めて申し訳ありません😓
 
 
 
 
 
 
 
 
こちらについてですが、仮払いは完了されていますか❓",2026-04-15 17:00:00
241,459,,you,はい、仮払いが完了したので作業に入って下さいとクラウドワークスからメールが来たため、クラウドワークスのサイトで確認したところ仮払い完了と表示されてました。,2026-04-15 17:10:00
242,459,,you,"これで確認出来ますでしょうか？
https://crowdworks.jp/contracts/61043991",2026-04-15 17:11:00
243,459,島崎　麻衣,me,"✿しの✿
 
 
これで確認出来ますでしょうか？
https://crowdworks.jp/contracts/61043991
 
 
 
 
 
 
 
 
こちらでは確認出来ませんでしたので、進行ステータスのスクリーンショットをお送りいただけますか❓",2026-04-15 18:19:00
244,459,,you,進行ステータスってこれになりますか？,2026-04-15 18:37:00
245,459,,you,アプリ版なのですが…。,2026-04-15 18:38:00
246,459,島崎　麻衣,me,"こちらで大丈夫ですよ❗
仮払いから、業務にステータスが進んでいるので、問題ありませんよ❗
引き続き、進めていきましょう。",2026-04-15 20:53:00
247,459,,you,わかりました、ありがとうございます。あと、質問ですが、クラウドワークスからGメールでクライアントから相談という内容でメールがきてたのですが、よくあることなんでしょうか？,2026-04-15 21:00:00
248,463,島崎　麻衣,me,"以前お伝えした通り、今はクラウドソーシングのライティングで進める方針です❗
まずは他のことに意識を広げるのではなく、ライティング案件への応募・受注・実績作りに集中してください。",2026-04-15 12:42:00
249,463,,you,これまで継続したものを止めたくないですし、空き時間に確認していくので大丈夫です。送ってください。,2026-04-15 13:28:00
